ID	adj.P.Val	logFC	GI	Gene.symbol	Gene.ID	GI.1	GenBank.Accession
ILMN_1897890	1	-0.1060136	23271573	PACRG-AS2	101929239	23271573	BC033504
ILMN_1756676	1	-0.1582882	558472793	PHF19	26147	558472793	NM_001009936
ILMN_1796235	1	0.0916346	186928846	UTP4	84916	186928846	NM_032830
ILMN_1830635	1	-0.1380499	NA			NA	
ILMN_1745385	1	-0.0998519	345091007	HNRNPM	4670	345091007	NM_031203
ILMN_1779597	1	-0.278936	313851086	CIDEC	63924	313851086	NM_022094
ILMN_1690629	1	-0.2018454	NA			NA	
ILMN_1746359	1	-0.1638804	299758437	RERG	85004	299758437	NM_032918
ILMN_1673252	1	0.0898385	100814397	AIMP2	7965	100814397	NM_006303
ILMN_2402131	1	0.1018693	386869488	TAF15	8148	386869488	NM_003487
ILMN_1683487	1	0.2553775	NA			NA	
ILMN_1653047	1	-0.1666746	261878477	DHX40	79665	261878477	NM_024612
ILMN_1790227	1	0.1994344	205361121	IGFL2	147920	205361121	NM_001002915
ILMN_1828888	1	-0.2073523	11292361			11292361	BF344903
ILMN_1760280	1	-0.0924659	20127526	NXT1	29107	20127526	NM_013248
ILMN_1738368	1	-0.2824815	270132922	RREB1	6239	270132922	NM_001003699
ILMN_1754772	1	-0.1791327	NA			NA	
ILMN_1822542	1	0.2312839	19759068			19759068	BQ023789
ILMN_1750368	1	-0.2338578	NA			NA	
ILMN_1660900	1	-0.162226	NA			NA	
ILMN_1876852	1	-0.1852349	7455305	LOC105377448	105377448	7455305	AW662765
ILMN_1830031	1	0.192735	83043568			83043568	DA834832
ILMN_1674373	1	-0.2314271	970949412	TBATA	219793	970949412	NM_152710
ILMN_1716441	1	0.1863726	22546005	SNORD4A	26773	22546005	NR_000010
ILMN_1806651	1	-0.1653584	295844830	PARP8	79668	295844830	NM_024615
ILMN_1757415	1	-0.1005012	282396087	COA7	65260	282396087	NM_023077
ILMN_1845697	1	0.1377386	27836320			27836320	BX110342
ILMN_1655195	1	0.155662	NA			NA	
ILMN_1907679	1	0.1408841	4763447			4763447	AI659877
ILMN_1773959	1	-0.1895905	998074880	ST6GALNAC5	81849	998074880	NM_030965
ILMN_2368718	1	-0.150839	749502320	CENPM	79019	749502320	NM_001002876
ILMN_1864989	1	0.2376975	4260467			4260467	AI416963
ILMN_1652223	1	0.1346579	222080091	WDR91	29062	222080091	NM_014149
ILMN_1714730	1	-0.161898	NA			NA	
ILMN_1651296	1	0.1524455	189083693	FLT4	2324	189083693	NM_002020
ILMN_1835033	1	0.137211	11599265			11599265	BF514086
ILMN_1894057	1	-0.1676277	34532038	SRRM2-AS1	100128788	34532038	AK125806
ILMN_1740234	1	-0.1136565	38016130	GSTO2	119391	38016130	NM_183239
ILMN_1795754	1	0.3207789	530788321	CLIC2	1193	530788321	NM_001289
ILMN_2394287	1	-0.2031528	85386055	ATP6V0A4	50617	85386055	NM_130840
ILMN_2267131	1	0.0881382	61744472	MAGEA11	4110	61744472	NM_001011544
ILMN_2180315	1	-0.2117566	528078304	ATG4D	84971	528078304	NM_032885
ILMN_1836218	1	0.0795472	10434986	PP7080	25845	10434986	AK023178
ILMN_2188533	1	-0.165037	NA			NA	
ILMN_2105919	1	0.2434228	153285460	FGF2	2247	153285460	NM_002006
ILMN_1806017	1	0.0752157	528078350	PSME1	5720	528078350	NM_006263
ILMN_1655296	1	0.1085078	110611227	UTRN	7402	110611227	NM_007124
ILMN_1685305	1	-0.1203721	343780964	SNX29P2	440352	343780964	NR_002939
ILMN_1660847	1	-0.1212191	223941849	PFKFB3	5209	223941849	NM_004566
ILMN_1810762	1	0.1730144	22546024	SNORD42B	26808	22546024	NR_000013
ILMN_1892708	1	0.1458818	83100801			83100801	DB369246
ILMN_1915971	1	0.1948861	20361118	KCNG4	93107	20361118	BQ185567
ILMN_1763162	1	-0.2764958	88853060	DPH2	1802	88853060	NM_001384
ILMN_1884277	1	-0.1761855	3052847	LOC102723617	102723617	3052847	AA913455
ILMN_1802923	1	-0.2373631	325651859	APOC2	344	325651859	NM_000483
ILMN_2286024	1	-0.1713226	528881093	CTPS2	56474	528881093	NM_175859
ILMN_2234515	1	0.0630824	78042614	SLC7A5P2	387254	78042614	NR_002594
ILMN_1850816	1	-0.2760417	27836725			27836725	BX110921
ILMN_1833915	1	-0.3507635	2278869			2278869	AA534616
ILMN_1909363	1	0.1873284	6975975			6975975	AW440669
ILMN_1797030	1	0.1597021	300796572	FGF18	8817	300796572	NM_003862
ILMN_1747004	1	-0.1131968	NA			NA	
ILMN_1746396	1	0.167995	148228165	CTNNB1	1499	148228165	NM_001904
ILMN_1682762	1	-0.1925593	391353403	IDH3G	3421	391353403	NM_174869
ILMN_1682981	1	-0.1125302	115511019	SMG6	23293	115511019	NM_017575
ILMN_2350240	1	0.1884726	526253068	GTF2I	2969	526253068	NM_032999
ILMN_1885475	1	0.2769626	3649036			3649036	AI141579
ILMN_1677628	1	0.2889513	259490308	ZNF268	10795	259490308	NM_003415
ILMN_1835697	1	-0.1854304	19587915			19587915	BM970328
ILMN_1803580	1	0.1995069	NA			NA	
ILMN_2212999	1	-0.2613461	352962138	KIF5C	3800	352962138	NM_004522
ILMN_2043079	1	-0.1577057	315259076	ILDR1	286676	315259076	NM_175924
ILMN_2353143	1	-0.1920023	66932985	FBLIM1	54751	66932985	NM_001024215
ILMN_1709032	1	0.1447065	364502962	FYCO1	79443	364502962	NM_024513
ILMN_1690939	1	-0.1697353	384229046	TYMP	1890	384229046	NM_001953
ILMN_1782034	1	0.2530017	268607603	ZXDA	7789	268607603	NM_007156
ILMN_1860095	1	0.1732971	7794699			7794699	AW780096
ILMN_1748141	1	0.1475813	93589092	AMOTL1	154810	93589092	NM_130847
ILMN_1891469	1	0.1889476	24791199			24791199	CA428473
ILMN_1916699	1	-0.0924936	58054154			58054154	CX757498
ILMN_1898482	1	-0.1347869	18511291			18511291	BM462251
ILMN_1674859	1	0.2403398	NA			NA	
ILMN_1691717	1	-0.1408855	306035188	RHBDF2	79651	306035188	NM_024599
ILMN_2412294	1	0.0906726	61835190	GNB5	10681	61835190	NM_006578
ILMN_1893790	1	-0.3844408	5364408			5364408	AI798936
ILMN_1752510	1	0.1335916	387942374	FAM13A	10144	387942374	NM_014883
ILMN_1906966	1	-0.1321556	11593590			11593590	BF510292
ILMN_1749875	1	-0.2457063	NA			NA	
ILMN_1651288	1	0.1333833	NA			NA	
ILMN_1916564	1	-0.4620169	23520048			23520048	BU675745
ILMN_1725300	1	0.0984016	91718901	KMT2C	58508	91718901	NM_170606
ILMN_1855910	1	0.1841794	16549572	ST8SIA3	51046	16549572	AK054939
ILMN_1700967	1	0.0893862	197333816	MB21D2	151963	197333816	NM_178496
ILMN_1716869	1	0.1263668	387598073	GPM6A	2823	387598073	NM_201592
ILMN_1916311	1	0.5101895	83124809			83124809	DB069547
ILMN_1872276	1	-0.1288008	58570995	MMAB	326625	58570995	BP398278
ILMN_1746588	1	-0.0844372	5803186	TALDO1	6888	5803186	NM_006755
ILMN_1916877	1	-0.1420521	4868436			4868436	AF144054
ILMN_2053829	1	-0.1696935	126722638	CBLN3	643866	126722638	NM_001039771
ILMN_1883202	1	-0.3486278	2046747			2046747	AA393780
ILMN_1858479	1	0.4624222	14053704			14053704	BG743051
ILMN_2274306	1	0.1772916	41872556	NRP2	8828	41872556	NM_201264
ILMN_1683903	1	0.196279	NA			NA	
ILMN_1699989	1	-0.088636	228008341	BNIPL	149428	228008341	NM_138278
ILMN_1703679	1	0.1601493	1041817991	FCGR3A	2214	1041817991	NM_000569
ILMN_2322375	1	0.3135457	239048296	MAFF	23764	239048296	NM_012323
ILMN_1814009	1	-0.1516067	NA			NA	
ILMN_1660986	1	0.1283618	577861069	PER3	8863	577861069	NM_016831
ILMN_1663234	1	-0.286762	387762674	KATNAL1	84056	387762674	NM_001014380
ILMN_1756455	1	-0.0898287	195976790	IL5RA	3568	195976790	NM_175728
ILMN_1745213	1	-0.1512985	730229391	PCDHB3	56132	730229391	NM_018937
ILMN_1871138	1	0.419658	51662168			51662168	CR748360
ILMN_1819640	1	-0.1373583	13336120	NXPH2	11249	13336120	BG429614
ILMN_1708686	1	-0.1650218	307775431	CCDC144B	284047	307775431	NR_036647
ILMN_1679917	1	-0.114202	1045561326	ARL16	339231	1045561326	NM_001040025
ILMN_1760288	1	-0.2903005	NA			NA	
ILMN_1901532	1	-0.1357874	27840241			27840241	BX116795
ILMN_1797744	1	0.1319582	568815669	TPPP3	51673	568815669	NM_015964
ILMN_1708006	1	-0.2256917	574584410	MICB	4277	574584410	NM_005931
ILMN_1854170	1	0.1996283	3785421			3785421	AI216380
ILMN_2356632	1	-0.1872453	342187285	NCK2	8440	342187285	NM_003581
ILMN_1871235	1	0.2062526	32006139			32006139	BX493546
ILMN_1711278	1	0.1222033	197304674	ARHGDIG	398	197304674	NM_001176
ILMN_1762529	1	-0.1585513	145580598	SLC12A8	84561	145580598	NM_024628
ILMN_1789006	1	-0.138453	NA			NA	
ILMN_1844068	1	-0.1308324	2882407			2882407	AA813722
ILMN_1879031	1	-0.1953327	27880281			27880281	BX115902
ILMN_1755674	1	0.1247836	92110056	EDDM3A	10876	92110056	NM_006683
ILMN_1789627	1	-0.1794977	90193628	GP1BB	2812	90193628	NM_000407
ILMN_1789676	1	0.2058192	NA			NA	
ILMN_1898160	1	0.3384985	27836630			27836630	BX110793
ILMN_1828034	1	0.151306	21434131			21434131	BQ549626
ILMN_1678942	1	-0.353299	NA			NA	
ILMN_1837710	1	-0.3001114	83157083			83157083	DB305811
ILMN_1821120	1	0.3083588	27878380			27878380	BX111143
ILMN_1893047	1	-0.1819846	58299521			58299521	CX782731
ILMN_2325625	1	-0.3011056	62388870	FBXO44	93611	62388870	NM_033182
ILMN_2214713	1	-0.1114327	155029540	C4orf36	132989	155029540	NM_144645
ILMN_1844692	1	-0.159984	21955385	FOXO3B	2310	21955385	BC015367
ILMN_1665571	1	0.1095882	NA			NA	
ILMN_1675401	1	0.3057804	NA			NA	
ILMN_1903858	1	0.1064342	5234902			5234902	AI768393
ILMN_1815124	1	-0.068623	998614211	CHCHD2	51142	998614211	NM_016139
ILMN_1755076	1	-0.148512	NA			NA	
ILMN_2255133	1	-0.1406702	148539885	BCL11A	53335	148539885	NM_022893
ILMN_1739297	1	-0.2742419	315139002	GALNT4	8693	315139002	NM_003774
ILMN_1709440	1	-0.1063285	215272329	CPM	1368	215272329	NM_001005502
ILMN_1743246	1	0.2146466	NA			NA	
ILMN_1785170	1	0.3222219	532691764	ARMCX2	9823	532691764	NM_177949
ILMN_1806667	1	-0.1884121	256000766	FRAS1	80144	256000766	NM_025074
ILMN_1675472	1	0.1239648	NA			NA	
ILMN_1696469	1	-0.2316388	NA			NA	
ILMN_1841450	1	0.210268	NA			NA	
ILMN_1705250	1	0.1475551	334688820	ADAMTSL1	92949	334688820	NM_052866
ILMN_1784515	1	0.3286579	289803014	MYH6	4624	289803014	NM_002471
ILMN_1673716	1	-0.0946395	157502183	KIF6	221458	157502183	NM_145027
ILMN_2415926	1	0.1035118	506949335	THOC3	84321	506949335	NM_032361
ILMN_1900513	1	0.1529699	6990275			6990275	AW449499
ILMN_2407389	1	0.1631459	52694750	GPNMB	10457	52694750	NM_002510
ILMN_1822562	1	0.1734082	27878118			27878118	BX110392
ILMN_1775467	1	0.2100509	52317212	OR2T12	127064	52317212	NM_001004692
ILMN_1743357	1	0.1495526	93141225	XPNPEP2	7512	93141225	NM_003399
ILMN_1815666	1	-0.1148461	161377445	ATP2A2	488	161377445	NM_170665
ILMN_1687875	1	0.1326568	302058264	UNC5C	8633	302058264	NM_003728
ILMN_2151281	1	-0.1253813	56676368	GABARAPL1	23710	56676368	NM_031412
ILMN_2269002	1	0.1222543	22538790	PDCD10	11235	22538790	NM_007217
ILMN_1915670	1	0.141496	5053248			5053248	AI732113
ILMN_1867355	1	0.1172106	11081168			11081168	BF194881
ILMN_1813763	1	-0.0752666	380503860	SLC20A2	6575	380503860	NM_006749
ILMN_2393968	1	-0.1265186	237757309	SYNJ1	8867	237757309	NM_003895
ILMN_1685286	1	0.1259462	410442516	PPP1R12C	54776	410442516	NM_017607
ILMN_2046896	1	-0.1241351	NA			NA	
ILMN_1669032	1	0.1154193	45439319	PPIC	5480	45439319	NM_000943
ILMN_1769721	1	-0.1253859	42490765	SP6	80320	42490765	NM_199262
ILMN_1917089	1	0.253615	27831640			27831640	BX102164
ILMN_1899590	1	-0.1599123	3426915			3426915	AI087882
ILMN_1735014	1	0.1903785	236460447	KLF6	1316	236460447	NM_001300
ILMN_2297765	1	0.1666795	238624127	KCNMA1	3778	238624127	NM_002247
ILMN_1746952	1	-0.2269182	223468575	SLC25A48	153328	223468575	NM_145282
ILMN_2242921	1	0.1825792	119220595	IKZF2	22807	119220595	NM_016260
ILMN_1728193	1	0.1110115	NA			NA	
ILMN_1694174	1	0.0874845	751557651	TRIM68	55128	751557651	NM_018073
ILMN_1844132	1	-0.1517055	6990590			6990590	AW449814
ILMN_1786598	1	-0.1395512	1022943310	COL14A1	7373	1022943310	NM_021110
ILMN_1772399	1	-0.174336	NA			NA	
ILMN_1869109	1	0.0864543	21755199	NUCKS1	64710	21755199	AK095855
ILMN_1770938	1	0.1653891	191252790	PAK5	57144	191252790	NM_020341
ILMN_1653824	1	-0.1788134	157419139	LAMC2	3918	157419139	NM_018891
ILMN_1669599	1	-0.0912987	750321102	DENND4C	55667	750321102	NM_017925
ILMN_1902949	1	-0.1539347	27824896			27824896	BX091613
ILMN_1809590	1	0.1802217	212720602	GINS2	51659	212720602	NM_016095
ILMN_1706687	1	0.1759622	284413748	KLHL5	51088	284413748	NM_001007075
ILMN_1869874	1	0.1903692	21983221			21983221	BQ774745
ILMN_1916999	1	-0.1433184	6700659			6700659	AW294023
ILMN_1750325	1	0.1009614	441418814	USP20	10868	441418814	NM_001008563
ILMN_1722726	1	-0.1194163	218083782	ARHGAP32	9743	218083782	NM_014715
ILMN_1743256	1	-0.1809562	NA			NA	
ILMN_1727522	1	-0.1110237	53933286	OR5K4	403278	53933286	NM_001005517
ILMN_1730117	1	0.2800803	157426858	TMC5	79838	157426858	NM_024780
ILMN_1893367	1	0.1813169	27827252			27827252	BX094716
ILMN_1726758	1	-0.2304797	153792149	USP17L2	377630	153792149	NM_201402
ILMN_1700461	1	-0.1269645	217416403	PTGES3L-AARSD1	100885850	217416403	NM_025267
ILMN_2160124	1	0.1840459	734703975	HAUS3	79441	734703975	NM_024511
ILMN_1794782	1	0.1750029	46592914	ABCG1	9619	46592914	NM_004915
ILMN_1916404	1	-0.2217338	5741297			5741297	AI948987
ILMN_1773175	1	0.1236209	171916087	C1orf194	127003	171916087	NM_001122961
ILMN_1656415	1	-0.0944507	89903019	CDKN2C	1031	89903019	NM_078626
ILMN_1749317	1	0.157956	NA			NA	
ILMN_1728199	1	-0.1719213	545746428	POLE	5426	545746428	NM_006231
ILMN_1888808	1	0.2690101	NA			NA	
ILMN_1690705	1	0.3937889	NA			NA	
ILMN_1658206	1	0.1148967	268370166	OSCP1	127700	268370166	NM_145047
ILMN_1760927	1	-0.1785634	NA			NA	
ILMN_1885705	1	0.2369845	5678208			5678208	AI939338
ILMN_2041368	1	-0.0724262	84871994	RN7SL1	6029	84871994	NR_002715
ILMN_1882248	1	0.4249978	27837408	USP51	158880	27837408	BX112120
ILMN_1917142	1	-0.213854	82328409			82328409	DA706768
ILMN_2298958	1	-0.1809808	291045260	MRRF	92399	291045260	NM_138777
ILMN_2335198	1	0.2370624	59938782	NCOA1	8648	59938782	NM_147233
ILMN_1784467	1	-0.2708578	523498705	NUP210	23225	523498705	NM_024923
ILMN_1881756	1	0.1696512	20407798			20407798	BQ226398
ILMN_1660551	1	-0.0793173	223972611	CRAMP1	57585	223972611	NM_020825
ILMN_1749653	1	-0.2645232	296179420	CPXCR1	53336	296179420	NM_033048
ILMN_1793724	1	0.0929579	548923770	TAMM41	132001	548923770	NM_138807
ILMN_1804562	1	-0.1044252	206597516	SLC31A1	1317	206597516	NM_001859
ILMN_1875031	1	-0.1640937	27878739			27878739	BX112035
ILMN_1781819	1	0.0865713	46094057	PAPSS1	9061	46094057	NM_005443
ILMN_1751266	1	0.1402354	NA			NA	
ILMN_1677080	1	0.1044115	281182827	IFT46	56912	281182827	NM_020153
ILMN_1663158	1	-0.0942594	197382823	ZNF174	7727	197382823	NM_001032292
ILMN_1662364	1	0.079299	109148541	AARS	16	109148541	NM_001605
ILMN_1706262	1	-0.1274981	588480453	HAGHL	84264	588480453	NM_032304
ILMN_1901331	1	0.4372067	NA			NA	
ILMN_1675999	1	0.1696765	NA			NA	
ILMN_1654653	1	0.0865261	110735429	KLC1	3831	110735429	NM_005552
ILMN_1914949	1	0.2631042	3426831			3426831	AI087798
ILMN_1681984	1	-0.19844	293336490	GALNT10	55568	293336490	NM_198321
ILMN_1768553	1	0.1363149	NA			NA	
ILMN_1698516	1	-0.2114522	737675877	SORCS3	22986	737675877	NM_014978
ILMN_1681871	1	-0.1615199	NA			NA	
ILMN_1680887	1	0.2594372	NA			NA	
ILMN_1809963	1	0.0975198	755571533	RSAD1	55316	755571533	NM_018346
ILMN_1739001	1	0.1080554	166795235	TACSTD2	4070	166795235	NM_002353
ILMN_1661622	1	-0.0808168	564730681	TBC1D7	51256	564730681	NM_016495
ILMN_1726437	1	0.5368295	222418692	EFCAB3	146779	222418692	NM_173503
ILMN_1666494	1	-0.1998459	358356430	CRK	1398	358356430	NM_016823
ILMN_2376133	1	-0.0734735	565324122	KIAA1191	57179	565324122	NM_020444
ILMN_1692620	1	-0.0942021	214010168	ZNF263	10127	214010168	NM_005741
ILMN_1663092	1	-0.1496218	388890231	CITED2	10370	388890231	NM_006079
ILMN_1687572	1	0.1157943	NA			NA	
ILMN_1667295	1	0.2416664	88702792	VASN	114990	88702792	NM_138440
ILMN_2119421	1	-0.1035456	NA			NA	
ILMN_1806603	1	-0.2198423	219842275	MESP1	55897	219842275	NM_018670
ILMN_1730791	1	-0.140683	NA			NA	
ILMN_1900340	1	0.1308891	13918413			13918413	BG687016
ILMN_2038773	1	0.0683753	601984519	UBC	7316	601984519	NM_021009
ILMN_2230683	1	0.2012691	226371671	CDCA7L	55536	226371671	NM_018719
ILMN_1816542	1	-0.1578004	13292576			13292576	BG399128
ILMN_1896741	1	-0.1090414	27831916	LINC00570	100874055	27831916	BX102688
ILMN_1689098	1	-0.1640732	371940934	ATP1A3	478	371940934	NM_152296
ILMN_1797933	1	0.0946355	169403966	MRPL17	63875	169403966	NM_022061
ILMN_1683905	1	-0.1267395	995970188	MISP	126353	995970188	NM_173481
ILMN_1851639	1	0.2669141	3377578			3377578	AF075038
ILMN_1825880	1	0.1067692	24038903			24038903	BU853937
ILMN_1715613	1	-0.2268667	354721193	TAOK2	9344	354721193	NM_004783
ILMN_1911042	1	-0.0778003	10435219	PIP4K2A	5305	10435219	AK023329
ILMN_2209299	1	-0.1610847	57164943	ZNF333	84449	57164943	NM_032433
ILMN_1864148	1	-0.1569661	19759985			19759985	BQ024706
ILMN_1717012	1	-0.3398005	NA			NA	
ILMN_1844408	1	0.257471	34531151	PLXNA2	5362	34531151	AK125154
ILMN_1657302	1	-0.1282903	341823664	SULT1A1	6817	341823664	NM_177536
ILMN_1674538	1	0.2720971	NA			NA	
ILMN_1757165	1	-0.1165881	663429522	LMBR1L	55716	663429522	NM_018113
ILMN_1888639	1	-0.1318733	3734459			3734459	AI183821
ILMN_1689342	1	-0.0861995	511772978	NUBP1	4682	511772978	NM_002484
ILMN_1655740	1	0.1493319	324072669	SNAI2	6591	324072669	NM_003068
ILMN_2193980	1	0.1171129	315139021	ABCB6	10058	315139021	NM_005689
ILMN_1690036	1	-0.1091876	NA			NA	
ILMN_2364535	1	0.0803119	110611148	SNUPN	10073	110611148	NM_001042581
ILMN_1731619	1	0.0866615	574957178	DAD1	1603	574957178	NM_001344
ILMN_2148012	1	0.4793159	NA			NA	
ILMN_1693981	1	0.1317719	94538341	SH3TC2	79628	94538341	NM_024577
ILMN_1663401	1	-0.1759888	557878636	LARP6	55323	557878636	NM_197958
ILMN_1698772	1	-0.1901033	126273584	KRT6A	3853	126273584	NM_005554
ILMN_1795159	1	0.1469572	NA			NA	
ILMN_2146495	1	-0.146795	282403487	GPR153	387509	282403487	NM_207370
ILMN_1757081	1	-0.1470306	586946412	SYN2	6854	586946412	NM_003178
ILMN_1740015	1	0.1808638	291575160	CD14	929	291575160	NM_000591
ILMN_1696546	1	0.11821	4503824	FZD1	8321	4503824	NM_003505
ILMN_1876115	1	0.1980328	24183480			24183480	BU953908
ILMN_1897196	1	-0.1389101	907404			907404	H37905
ILMN_1904200	1	-0.1270577	47037430			47037430	BX436104
ILMN_1808984	1	-0.1407762	221139808	CT55	54967	221139808	NM_001031705
ILMN_1828015	1	-0.2053177	6438925			6438925	AW172977
ILMN_1671969	1	0.135538	48255965	UGP2	7360	48255965	NM_006759
ILMN_1701308	1	-0.1502822	110349771	COL1A1	1277	110349771	NM_000088
ILMN_1826521	1	-0.1480173	27846885			27846885	BX106259
ILMN_1808301	1	-0.1053706	633257784	MRPL45	84311	633257784	NM_032351
ILMN_1677803	1	0.188125	NA			NA	
ILMN_1668152	1	-0.2966079	750320798	FAM228A	653140	750320798	NM_001040710
ILMN_1808333	1	0.0767928	540344561	PPP1R7	5510	540344561	NM_002712
ILMN_1661777	1	-0.1077364	260656018	NR3C2	4306	260656018	NM_000901
ILMN_1705527	1	0.3921729	NA			NA	
ILMN_1847124	1	-0.2138	7255643			7255643	AW580594
ILMN_1737624	1	-0.1692288	546230972	NUTM1	256646	546230972	NM_175741
ILMN_1660661	1	0.1720115	57863256	TCP1	6950	57863256	NM_030752
ILMN_1670572	1	-0.09299	148539553	IDO2	169355	148539553	NM_194294
ILMN_1689128	1	-0.1927651	NA			NA	
ILMN_1872761	1	-0.3126579	21167462			21167462	BQ428386
ILMN_2342437	1	0.2371801	284413748	KLHL5	51088	284413748	NM_001007075
ILMN_1718520	1	0.0905625	237649116	RNLS	55328	237649116	NM_001031709
ILMN_1670410	1	-0.1664419	NA			NA	
ILMN_1716733	1	-0.1872659	611434984	MYOM2	9172	611434984	NM_003970
ILMN_1846517	1	-0.1256883	27469448	LOC100505715	100505715	27469448	BC041923
ILMN_1791447	1	0.2129052	291045298	CXCL12	6387	291045298	NM_199168
ILMN_2293692	1	-0.2241397	119943103	CREBBP	1387	119943103	NM_004380
ILMN_1731193	1	0.1478452	20336329	BCL2L12	83596	20336329	NM_138639
ILMN_1714014	1	-0.0927115	NA			NA	
ILMN_1807873	1	0.1005902	88703040	SNX6	58533	88703040	NM_152233
ILMN_1710001	1	0.2029681	10863874	RPL41	6171	10863874	NM_021104
ILMN_1727364	1	0.1361319	44680127	TRIM7	81786	44680127	NM_203296
ILMN_2309549	1	-0.1999764	75812975	AMZ2	51321	75812975	NM_001033574
ILMN_1706154	1	-0.1252131	156671211	ICK	22858	156671211	NM_016513
ILMN_1915098	1	0.1364906	10033424	LINC00226	338004	10033424	BE672883
ILMN_1672611	1	0.1082381	862669340	CDH11	1009	862669340	NM_001797
ILMN_1669696	1	-0.0856624	145309329	ZNF792	126375	145309329	NM_175872
ILMN_1839439	1	0.2190041	27837068			27837068	BX111535
ILMN_1655382	1	-0.2866962	296434293	DCLRE1B	64858	296434293	NM_022836
ILMN_1838017	1	0.2145983	5438942			5438942	AI819863
ILMN_1700549	1	0.0990437	154800458	ERLIN2	11160	154800458	NM_007175
ILMN_1843949	1	-0.0954412	34364690	HMBOX1	79618	34364690	BX640652
ILMN_1788002	1	0.2778629	194578904	MAPK14	1432	194578904	NM_139013
ILMN_1913281	1	0.2129094	9876178			9876178	AV655164
ILMN_1888444	1	-0.1869163	23711981			23711981	BU753725
ILMN_1712859	1	0.1594161	211938455	FAM89A	375061	211938455	NM_198552
ILMN_1752046	1	-0.1403365	219879811	SH2B3	10019	219879811	NM_005475
ILMN_1698407	1	0.3377085	NA			NA	
ILMN_1691849	1	0.4668603	221136818	LIN7C	55327	221136818	NM_018362
ILMN_1787618	1	0.1413568	259490349	ABHD2	11057	259490349	NM_007011
ILMN_1768510	1	-0.0793421	635574598	MAN2B2	23324	635574598	NM_015274
ILMN_1674135	1	0.1008118	299758451	RALGPS1	9649	299758451	NM_014636
ILMN_2073446	1	0.1123501	145275188	C1orf116	79098	145275188	NM_023938
ILMN_1803094	1	-0.220511	78190489	PDGFD	80310	78190489	NM_025208
ILMN_1860487	1	0.1993395	78266010			78266010	DA196703
ILMN_2392352	1	-0.0920721	528881093	CTPS2	56474	528881093	NM_175859
ILMN_1683026	1	-0.1234809	325652084	PSMB10	5699	325652084	NM_002801
ILMN_2396801	1	0.1465341	NA			NA	
ILMN_1782448	1	0.1523509	209413721	IFNA4	3441	209413721	NM_021068
ILMN_1825773	1	-0.1756093	27839718			27839718	BX115952
ILMN_1888912	1	0.1317011	6701165			6701165	AW294529
ILMN_1768365	1	0.1995213	210147599	TRIM64	120146	210147599	NM_001136486
ILMN_1670901	1	0.0634372	181336600	COX10	1352	181336600	NM_001303
ILMN_2253286	1	-0.0962718	75709227	PRKCZ	5590	75709227	NM_001033582
ILMN_1741014	1	0.2867015	313851012	SLC28A3	64078	313851012	NM_022127
ILMN_1830367	1	-0.1122698	22842472			22842472	BU532031
ILMN_2295918	1	0.2251892	134254442	PCNX2	80003	134254442	NM_014801
ILMN_1683102	1	-0.2398803	217272866	SLC26A9	115019	217272866	NM_134325
ILMN_1855868	1	-0.1630747	27825685			27825685	BX093310
ILMN_1801168	1	-0.1203017	NA			NA	
ILMN_2149164	1	-0.1112929	257196278	SFRP1	6422	257196278	NM_003012
ILMN_1706441	1	0.1032566	631790813	UPK3B	80761	631790813	NM_182683
ILMN_1680206	1	-0.2073014	NA			NA	
ILMN_1782635	1	-0.0609827	NA			NA	
ILMN_1739144	1	-0.1537931	293336463	SI	6476	293336463	NM_001041
ILMN_1689070	1	0.1070477	300244540	COQ7	10229	300244540	NM_016138
ILMN_1659766	1	-0.1023242	62530382	BAG3	9531	62530382	NM_004281
ILMN_2141259	1	0.0968451	73623034	SPAG5	10615	73623034	NM_006461
ILMN_1705116	1	-0.1156214	557129030	SLC22A23	63027	557129030	NM_021945
ILMN_1652160	1	0.1890038	345478653	LRBA	987	345478653	NM_006726
ILMN_1725241	1	-0.0771307	219842315	GSTK1	373156	219842315	NM_015917
